bound_id,entity_type,entity_id,floor_price,ceiling_price,currency,max_daily_move_pct,max_weekly_move_pct,rounding_step,override_active,updated_at
pbd_8e7bfac1,room_type,rmt_a1864caa,2892.32,7134.38,INR,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_33b31ece,room_type,rmt_5dfd49b7,3702.17,9132.01,INR,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_21a5c481,room_type,rmt_27f6649c,5090.48,12556.51,INR,5,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_bb38fdd8,room_type,rmt_bd9ee392,1450.31,3577.42,INR,8,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_98bcc809,room_type,rmt_c0bde6cb,1812.89,4471.78,INR,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_63ac2fa1,room_type,rmt_cde81eb8,2320.49,5723.88,INR,5,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_d032f19c,room_type,rmt_d6a2032a,3190.68,7870.34,INR,15,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_618594cd,room_type,rmt_cd0a1f4d,8307.32,20491.40,INR,8,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_4eee5681,room_type,rmt_0f2f5bb4,10384.16,25614.25,INR,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_0856ddad,room_type,rmt_30d93e64,13291.72,32786.24,INR,5,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_15624764,room_type,rmt_81466de1,18276.11,45081.08,INR,15,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_a6ee66b5,room_type,rmt_8159f767,3823.85,9432.17,INR,15,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_5708b6b2,room_type,rmt_564bfbf6,4779.82,11790.22,INR,15,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_bb063d25,room_type,rmt_26ce7f6b,6118.16,15091.47,INR,5,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_db69cf06,room_type,rmt_08652597,8412.47,20750.77,INR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_c1ca3def,room_type,rmt_903c62d8,1409.71,3477.28,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_663f92f1,room_type,rmt_ad910333,1762.13,4346.59,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_bdcf4831,room_type,rmt_dac67beb,2255.53,5563.63,INR,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_38068e5e,room_type,rmt_e9c79daa,3101.36,7650.01,INR,15,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_a2552cb2,room_type,rmt_ff6ee93d,8199.38,20225.13,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_d7761c93,room_type,rmt_245d2660,10249.22,25281.42,INR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_98cbc80d,room_type,rmt_e092be55,13119.01,32360.22,INR,15,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_f014b2ed,room_type,rmt_e68f231a,18038.63,44495.29,INR,10,18,1.00,1,2026-08-18T10:00:00+05:30
pbd_3cc4ab97,room_type,rmt_9cf80dff,1392.17,3434.03,INR,10,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_fa543278,room_type,rmt_1d6916d7,1740.21,4292.52,INR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_a8a084f4,room_type,rmt_4fd23018,2227.47,5494.43,INR,5,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_6d28af10,room_type,rmt_62d11505,3062.78,7554.85,INR,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_2e6c0846,room_type,rmt_2e76c825,2251.02,5552.52,INR,5,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_b7db2292,room_type,rmt_96d1418d,2813.78,6940.66,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_c90bdc10,room_type,rmt_4a338652,3601.64,8884.03,INR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_1d7b6a61,room_type,rmt_ba41e2e7,4952.25,12215.55,INR,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_2cef90ef,room_type,rmt_cea22577,4666.85,11511.57,INR,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_803ab84b,room_type,rmt_fdc49e70,5833.57,14389.47,INR,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_57b315ce,room_type,rmt_4c559d42,7466.96,18418.51,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_af7c8a0d,room_type,rmt_12804e9a,10267.07,25325.45,INR,8,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_b7d7790a,room_type,rmt_d27cc80e,1348.70,3326.80,INR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_8b2b6611,room_type,rmt_95014fdd,1685.88,4158.50,INR,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_6833a2d7,room_type,rmt_10cf2e43,2157.92,5322.88,INR,5,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_20ea349e,room_type,rmt_308cd361,2967.15,7318.97,INR,10,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_31499d9a,room_type,rmt_e6b6703d,2120.51,5230.58,INR,10,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_901faeec,room_type,rmt_5f2b0922,2650.63,6538.21,INR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_e8adac46,room_type,rmt_060c5796,3392.81,8368.92,INR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_791518c9,room_type,rmt_1e991e8e,4665.11,11507.28,INR,5,25,50.00,1,2026-08-18T10:00:00+05:30
pbd_43f4be69,room_type,rmt_e2eb5354,4376.51,10795.40,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_da42bb7a,room_type,rmt_9359fd43,5470.64,13494.23,INR,8,30,50.00,1,2026-08-18T10:00:00+05:30
pbd_4050ad54,room_type,rmt_212ee201,7002.41,17272.62,INR,8,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_ceac3302,room_type,rmt_012c2d17,9628.32,23749.86,INR,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_e6c6fd18,room_type,rmt_4cf7dfce,8215.34,20264.49,INR,5,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_7224e9c3,room_type,rmt_9efd9ddb,10269.17,25330.63,INR,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_2efd93a7,room_type,rmt_e2cbaed4,13144.54,32423.19,INR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_1945ae76,room_type,rmt_62a96035,18073.74,44581.89,INR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_2c631f5f,room_type,rmt_6c44eee0,3984.81,9829.20,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_6ebd7df7,room_type,rmt_6658b960,4981.01,12286.50,INR,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_f35357a0,room_type,rmt_9eb5053c,6375.69,15726.70,INR,5,18,10.00,1,2026-08-18T10:00:00+05:30
pbd_d3e961ce,room_type,rmt_6459e588,8766.58,21624.22,INR,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_93802a01,room_type,rmt_807baba0,2606.27,6428.79,INR,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_255397bc,room_type,rmt_96ba4750,3257.84,8035.99,INR,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_0583088a,room_type,rmt_57402874,4170.03,10286.07,INR,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_35623505,room_type,rmt_67fe59d3,5733.79,14143.34,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_9f5c0ab7,room_type,rmt_4a3dd2d6,5801.47,14310.29,INR,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_7a708b3a,room_type,rmt_04e2744e,7251.84,17887.87,INR,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_64007363,room_type,rmt_e0d53248,9282.35,22896.47,INR,5,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_81d81898,room_type,rmt_fc4b3dd0,12763.23,31482.63,INR,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_a8ce6166,room_type,rmt_0f48416c,2582.97,6371.33,INR,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_7b64624e,room_type,rmt_1ab8e4b4,3228.71,7964.16,INR,5,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_b47e3390,room_type,rmt_68283a6c,4132.76,10194.13,INR,15,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_d144d9b8,room_type,rmt_4a96fc9e,5682.53,14016.91,INR,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_f992758f,room_type,rmt_5b79bb89,4841.33,11941.95,INR,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_fb1b2dc4,room_type,rmt_db364ae9,6051.66,14927.43,INR,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_79835bf8,room_type,rmt_41137ff6,7746.13,19107.11,INR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_bbdc2fc4,room_type,rmt_8fde2496,10650.93,26272.29,INR,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_f51bff12,room_type,rmt_c0463b3f,2132.64,5260.51,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_3755310f,room_type,rmt_0de7aff3,2665.80,6575.64,INR,8,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_98d017a7,room_type,rmt_bb74f599,3412.22,8416.82,INR,15,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_af74ce24,room_type,rmt_67af9717,4691.81,11573.12,INR,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_ee12b799,room_type,rmt_ecd29352,1929.49,4759.40,INR,15,30,10.00,1,2026-08-18T10:00:00+05:30
pbd_6df06299,room_type,rmt_34911919,2411.87,5949.27,INR,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_519ff032,room_type,rmt_ca2fad13,3087.19,7615.06,INR,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_6f25f361,room_type,rmt_efb6138e,4244.88,10470.70,INR,5,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_19e52515,room_type,rmt_48b7503e,4501.15,11102.83,INR,10,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_cda38ee3,room_type,rmt_86c135a7,5626.43,13878.53,INR,5,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_7233a2f7,room_type,rmt_71209ce8,7201.84,17764.53,INR,5,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_9bd3d033,room_type,rmt_f382b35e,54463.88,134344.24,INR,5,25,10.00,1,2026-08-18T10:00:00+05:30
pbd_dff60c07,room_type,rmt_eb54fcb4,2240.46,5526.47,INR,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_e376b437,room_type,rmt_2c39a2e4,2800.58,6908.09,INR,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_5a2c41f9,room_type,rmt_7e669087,3584.74,8842.35,INR,5,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_5f66b1e1,room_type,rmt_12d96357,4929.02,12158.24,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_b6c9b6a0,room_type,rmt_bcb91a76,1941.62,4789.32,INR,8,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_bfbcf862,room_type,rmt_ea2548a6,2427.02,5986.64,INR,5,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_3bc676db,room_type,rmt_d871900f,3106.58,7662.89,INR,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_276d54e3,room_type,rmt_fe247a78,4271.54,10536.47,INR,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_a0451711,room_type,rmt_d5a4164b,4688.13,11564.05,INR,15,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_e82e129f,room_type,rmt_123b3134,5860.16,14455.07,INR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_d747cbac,room_type,rmt_4dea171d,7501.01,18502.50,INR,15,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_feed502c,room_type,rmt_d2829726,10313.89,25440.92,INR,8,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_726bcc9a,room_type,rmt_bc8ca093,3962.94,9775.25,INR,5,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_173eb410,room_type,rmt_6be95631,4953.68,12219.07,INR,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_915ed874,room_type,rmt_947b8fd9,6340.71,15640.42,INR,15,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_41166ad8,room_type,rmt_ec1be9b1,8718.47,21505.57,INR,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_159558ad,room_type,rmt_1685725d,2162.00,5332.94,INR,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_8e8fbf26,room_type,rmt_4613ddfe,2702.51,6666.18,INR,8,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_9476151e,room_type,rmt_695ef3d6,3459.21,8532.72,INR,8,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_5bc00623,room_type,rmt_8ba9b9b0,4756.41,11732.48,INR,8,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_1305e0b3,room_type,rmt_5b5dc9f7,4198.67,10356.73,INR,15,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_e9e537d3,room_type,rmt_791fd305,5248.34,12945.91,INR,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_f3d01a15,room_type,rmt_02b3a69d,6717.88,16570.76,INR,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_04a362ad,room_type,rmt_78186c3e,9237.08,22784.79,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_ecb4ea36,room_type,rmt_f0ddcc24,2028.80,5004.38,INR,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_d39e8e6c,room_type,rmt_4932cbeb,2536.00,6255.46,INR,8,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_d90bfd76,room_type,rmt_32d56b97,3246.08,8007.00,INR,8,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_b88ccb55,room_type,rmt_54b9f7b5,4463.36,11009.63,INR,10,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_c1bfd62f,room_type,rmt_3f01716a,5002.18,12338.70,INR,10,18,1.00,1,2026-08-18T10:00:00+05:30
pbd_81c21cf3,room_type,rmt_8392386e,6252.72,15423.38,INR,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_58711341,room_type,rmt_51a62204,8003.48,19741.92,INR,8,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_58c9dd99,room_type,rmt_c23f77dc,11004.79,27145.14,INR,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_e50fa79f,room_type,rmt_ee14d963,2865.11,7067.26,INR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_486ca652,room_type,rmt_54dddda2,3581.38,8834.06,INR,10,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_4f0181b7,room_type,rmt_4fb25af9,4584.17,11307.61,INR,5,30,50.00,1,2026-08-18T10:00:00+05:30
pbd_0a184528,room_type,rmt_487bb3c1,6303.23,15547.97,INR,15,30,50.00,1,2026-08-18T10:00:00+05:30
pbd_28cc0ef8,room_type,rmt_b9773ac8,5604.44,13824.29,INR,15,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_8b50161d,room_type,rmt_39b5ca42,7005.56,17280.37,INR,15,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_b3b963dd,room_type,rmt_d1336e5e,8967.11,22118.88,INR,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_ebf102c7,room_type,rmt_d080184a,12329.78,30413.46,INR,8,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_796c3213,room_type,rmt_2e1211ac,3877.58,9564.69,INR,8,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_b7488c94,room_type,rmt_7b889ec3,4846.97,11955.85,INR,5,30,50.00,1,2026-08-18T10:00:00+05:30
pbd_50f40076,room_type,rmt_6edcf4fb,6204.12,15303.50,INR,5,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_6e170d76,room_type,rmt_67e12f63,8530.67,21042.31,INR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_97f01b51,room_type,rmt_93075070,5078.75,12527.57,INR,8,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_90a3a9c5,room_type,rmt_261249fc,6348.43,15659.45,INR,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_b8bbe9cf,room_type,rmt_8c74a732,8125.99,20044.10,INR,5,25,1.00,1,2026-08-18T10:00:00+05:30
pbd_95a8bba8,room_type,rmt_6683f5bb,11173.24,27560.65,INR,15,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_cc7c16b5,room_type,rmt_038714ae,8509.01,20988.88,INR,5,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_75e64396,room_type,rmt_eea5cfbe,10636.26,26236.11,INR,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_bd42170e,room_type,rmt_4278ac16,13614.41,33582.22,INR,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_32d9569e,room_type,rmt_aa7ef978,18719.81,46175.54,INR,15,30,1.00,1,2026-08-18T10:00:00+05:30
pbd_670eb101,room_type,rmt_ce868f5a,8231.45,20304.23,INR,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_9006b05d,room_type,rmt_17ec4994,10289.30,25380.28,INR,5,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_7529db79,room_type,rmt_9bee6be6,13170.31,32486.76,INR,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_ed7fb048,room_type,rmt_3765650e,18109.17,44669.29,INR,15,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_b2ff27e7,room_type,rmt_c412fbac,1135.98,2802.08,INR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_44b6e01b,room_type,rmt_051ebbd9,1419.98,3502.61,INR,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_805cf345,room_type,rmt_a721c712,1817.57,4483.33,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_8b08f06a,room_type,rmt_505f143d,2499.15,6164.57,INR,10,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_35595d60,room_type,rmt_98fb80d3,2630.58,6488.76,INR,8,30,10.00,1,2026-08-18T10:00:00+05:30
pbd_bdb3f126,room_type,rmt_94546c51,3288.22,8110.94,INR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_645b71b0,room_type,rmt_ed290e0e,4208.93,10382.02,INR,15,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_96d0b90d,room_type,rmt_d1a084e4,5787.27,14275.27,INR,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_63a82f68,room_type,rmt_2b83e4d5,4720.79,11644.60,INR,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_3c4a8752,room_type,rmt_a18229b0,5900.98,14555.74,INR,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_8b67e067,room_type,rmt_bee7b144,7553.26,18631.37,INR,5,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_58c249fc,room_type,rmt_96314b6b,10385.72,25618.12,INR,8,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_d0efdad0,room_type,rmt_03c53624,2021.19,4985.60,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_10c5f35d,room_type,rmt_2f5d3c4f,2526.49,6232.00,INR,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_d7d6affb,room_type,rmt_e6402633,3233.90,7976.96,INR,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_178702c4,room_type,rmt_67c20089,4446.62,10968.32,INR,15,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_75d760d4,room_type,rmt_609a2def,3749.43,9248.59,INR,8,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_eb766793,room_type,rmt_f42e207b,4686.78,11560.72,INR,8,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_0785646d,room_type,rmt_ee5f0347,5999.09,14797.74,INR,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_e8bed1af,room_type,rmt_49af63f5,8248.74,20346.89,INR,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_8a87fa77,room_type,rmt_8a9eaa37,8550.40,21090.98,INR,5,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_8f540bac,room_type,rmt_29dd9fd3,10688.00,26363.74,INR,8,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_65af4626,room_type,rmt_efe926e5,13680.64,33745.57,INR,5,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_53d9b856,room_type,rmt_796b88e6,18810.88,46400.16,INR,10,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_085bdedf,room_type,rmt_73eb73d3,2992.20,7380.76,INR,8,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_9b1eb602,room_type,rmt_7bae76fc,673.25,1660.67,INR,8,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_8a0b042c,room_type,rmt_c5f1ab45,4787.52,11809.22,INR,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_ab560cda,room_type,rmt_07be71c5,6582.84,16237.67,INR,10,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_46e80db0,room_type,rmt_4150ea86,3777.14,9316.95,INR,15,18,1.00,1,2026-08-18T10:00:00+05:30
pbd_c208e928,room_type,rmt_d8baed0f,4721.43,11646.19,INR,15,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_c1e04468,room_type,rmt_882fcc70,6043.43,14907.12,INR,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_60a48727,room_type,rmt_8c3d4bbe,8309.72,20497.30,INR,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_5e81fddc,room_type,rmt_e1b794e9,10536.20,25989.30,INR,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_84fc7078,room_type,rmt_60630f27,13170.26,32486.63,INR,10,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_26225416,room_type,rmt_5c02afa1,16857.93,41582.89,INR,8,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_4c241cb7,room_type,rmt_eb03ef2d,23179.65,57176.47,INR,8,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_8e293787,room_type,rmt_b578589b,2635.45,6500.77,INR,8,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_9052a093,room_type,rmt_f10be577,3294.31,8125.96,INR,10,18,50.00,1,2026-08-18T10:00:00+05:30
pbd_2b785207,room_type,rmt_2d0e11c8,4216.72,10401.24,INR,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_4b2a0124,room_type,rmt_fa1c9f5b,5797.99,14301.70,INR,8,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_07683621,room_type,rmt_ee49f76d,3730.61,9202.16,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_a3f96143,room_type,rmt_ed786640,4663.25,11502.69,INR,15,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_706da65f,room_type,rmt_83239f67,5968.97,14723.45,INR,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_d4a0c276,room_type,rmt_67eca6c8,8207.33,20244.74,INR,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_14e99c66,room_type,rmt_124fe810,9251.81,22821.14,INR,15,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_cad3f451,room_type,rmt_ff2e3524,11564.76,28526.41,INR,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_511be38f,room_type,rmt_edad1281,14802.89,36513.80,INR,8,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_696180f5,room_type,rmt_7349db73,20353.98,50206.48,INR,5,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_874863da,room_type,rmt_33c3e9d0,1424.59,3513.98,INR,5,25,50.00,1,2026-08-18T10:00:00+05:30
pbd_701b4005,room_type,rmt_c134d5fe,1780.73,4392.47,INR,8,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_32b58f4a,room_type,rmt_66d8cbf0,2279.34,5622.37,INR,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_97203037,room_type,rmt_87189c11,3134.09,7730.76,INR,15,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_195df398,room_type,rmt_bb92cf57,2474.03,6102.61,INR,8,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_6c155de2,room_type,rmt_3882e37c,3092.54,7628.27,INR,8,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_d1dc93db,room_type,rmt_26276dc5,3958.46,9764.19,INR,5,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_7e541228,room_type,rmt_fc40a0df,5442.88,13425.76,INR,10,18,50.00,1,2026-08-18T10:00:00+05:30
pbd_0bb76fa6,room_type,rmt_8e0d0906,2695.86,6649.79,INR,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_42262d5c,room_type,rmt_576ef766,3369.83,8312.24,INR,5,18,1.00,0,2026-08-18T10:00:00+05:30
pbd_43a326b8,room_type,rmt_876453d9,4313.38,10639.66,INR,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_909ea72e,room_type,rmt_fc346c00,5930.90,14629.54,INR,15,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_73551129,room_type,rmt_ca1974aa,2250.37,5550.91,INR,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_3a7c1e59,room_type,rmt_6988b190,2812.96,6938.63,INR,10,25,10.00,0,2026-08-18T10:00:00+05:30
pbd_14c23f7e,room_type,rmt_425eabfe,3600.59,8881.44,INR,15,18,50.00,0,2026-08-18T10:00:00+05:30
pbd_2f2264db,room_type,rmt_793a6875,4950.80,12211.98,INR,15,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_216e92e5,room_type,rmt_bae3f771,5614.06,13848.01,INR,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_422bffe2,room_type,rmt_7358e844,7017.57,17310.01,INR,8,25,1.00,0,2026-08-18T10:00:00+05:30
pbd_6fd8cde1,room_type,rmt_5d53b983,8982.49,22156.80,INR,5,30,50.00,0,2026-08-18T10:00:00+05:30
pbd_9cd3809a,room_type,rmt_69632260,12350.92,30465.60,INR,5,18,10.00,0,2026-08-18T10:00:00+05:30
pbd_c3cc5247,room_type,rmt_cda87db6,2479.15,6115.23,INR,15,30,10.00,1,2026-08-18T10:00:00+05:30
pbd_36a9befb,room_type,rmt_09228b8b,3098.94,7644.05,INR,8,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_edf133df,room_type,rmt_198576c1,3966.64,9784.37,INR,10,25,50.00,0,2026-08-18T10:00:00+05:30
pbd_a9ebbee8,room_type,rmt_18bef650,5454.13,13453.51,INR,10,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_b26dbf03,room_type,rmt_1854e628,2713.86,6694.19,INR,10,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_03843a3e,room_type,rmt_42b5e366,3392.33,8367.74,INR,10,30,10.00,0,2026-08-18T10:00:00+05:30
pbd_bb9e0f1b,room_type,rmt_c6dd7cd5,4342.18,10710.70,INR,5,30,1.00,0,2026-08-18T10:00:00+05:30
pbd_1d519fbb,room_type,rmt_2919bbfe,5970.50,14727.22,INR,5,18,10.00,0,2026-08-18T10:00:00+05:30
