event_id,entity_type,entity_id,city_id,event_type,occurred_at,for_date,lead_time_days,channel,party_size,quoted_price,currency,converted,session_id
pev_4a2beef0,flight_fare,far_90522681,cty_ab50efee,search,2026-06-01T06:46:00+05:30,2026-09-29,120,mobile_app,6,,,0,ses_e4abdf1a86c0
pev_2fe87441,room_type,rmt_ad2452fd,cty_0b92e2e7,view,2026-01-20T10:14:00+05:30,2026-01-27,7,web,6,28146.13,INR,0,ses_4fe3c95ac2a1
pev_841fa61d,room_type,rmt_add53bc2,cty_f8b75f8e,search,2025-11-08T13:36:00+05:30,2025-11-22,14,mobile_app,1,54663.49,INR,0,ses_6a6c6ec5ed9e
pev_407e805a,room_type,rmt_889f0ce8,cty_590d4b7b,view,2026-01-31T13:55:00+05:30,2026-02-07,7,web,2,9784.22,INR,0,ses_c58c221e2e5c
pev_3e60d814,room_type,rmt_a50c7c83,cty_17b8ef2f,view,2026-04-11T15:03:00+05:30,2026-05-11,30,mobile_app,2,4970.13,INR,0,ses_5a5d4ad745ea
pev_9b907876,room_type,rmt_4b888cdb,cty_10cbee86,search,2026-02-19T16:49:00+05:30,2026-02-26,7,call_centre,2,7561.44,INR,0,ses_8ec97cfd7df1
pev_ad83e077,flight_fare,far_3513d82d,cty_7b89639e,search,2026-07-24T17:38:00+05:30,2026-08-23,30,mobile_app,2,,,0,ses_a3d99e3a5233
pev_7f7b9c04,room_type,rmt_81879895,cty_076e8e86,search,2025-11-03T17:38:00+05:30,2025-11-10,7,mobile_app,1,7937.34,INR,0,ses_b9ce02ac81b5
pev_b5385037,room_type,rmt_36e72487,cty_f29656ff,view,2026-06-05T22:56:00+05:30,2026-10-03,120,web,4,3547.86,INR,0,ses_fddacb7a4a5f
pev_cd45b6d8,room_type,rmt_07a565b8,cty_7b89639e,search,2025-08-14T21:33:00+05:30,2025-08-21,7,mobile_app,3,,,0,ses_e87a6f0b2c63
pev_bfc6922c,room_type,rmt_e2cbaed4,cty_541018a9,search,2025-10-30T23:04:00+05:30,2026-02-27,120,web,1,22058.29,INR,0,ses_978f84e36acb
pev_6fafb8aa,room_type,rmt_58db3ea9,cty_0b7f5985,search,2026-06-18T09:09:00+05:30,2026-07-02,14,mobile_app,1,6622.70,CHF,0,ses_3132c8d2a322
pev_de64a73d,flight_fare,far_4620d18d,cty_cfec17b6,search,2026-08-27T15:22:00+05:30,2026-08-28,1,mobile_app,2,,,0,ses_734d7b7ec14a
pev_538e553d,room_type,rmt_85a4674c,cty_1ced6ede,search,2026-07-06T04:11:00+05:30,2026-07-13,7,mobile_app,2,2372.63,AED,0,ses_b8f00e116b32
pev_397988db,room_type,rmt_ebdd19b2,cty_5d572c8a,search,2026-08-05T01:47:00+05:30,2026-08-08,3,mobile_app,1,,,0,ses_7d67e56ea793
pev_75b7c4fb,room_type,rmt_37928dbf,cty_0d062a51,search,2025-12-03T19:49:00+05:30,2025-12-10,7,mobile_app,2,,,0,ses_bb71e1848fe2
pev_8bebedfd,flight_fare,far_65deeddc,cty_c9f34ba7,search,2025-11-08T02:09:00+05:30,2026-01-07,60,agent,2,,,0,ses_78675c968f05
pev_998c9442,room_type,rmt_3d4b5c07,cty_36afaa5c,search,2026-07-29T14:50:00+05:30,2026-07-30,1,call_centre,1,3094.50,IDR,0,ses_205791108a07
pev_8c3553d0,room_type,rmt_85f2c357,cty_9aa02925,view,2025-09-13T12:31:00+05:30,2025-09-27,14,mobile_app,1,4405.05,MVR,0,ses_4d7c334b2560
pev_87186627,room_type,rmt_96ba4750,cty_541018a9,search,2026-04-24T14:56:00+05:30,2026-04-25,1,mobile_app,2,,,0,ses_a5a915cdeec5
pev_da341370,flight_fare,far_ecec65d7,cty_ab50efee,search,2026-02-02T05:34:00+05:30,2026-06-02,120,call_centre,1,,,0,ses_5a375bafaca5
pev_c9106a2f,room_type,rmt_e092be55,cty_67ee7f6f,cancellation,2026-04-30T07:57:00+05:30,2026-05-30,30,partner,3,12868.87,INR,0,ses_57b6007074a6
pev_b5c97e8e,flight_fare,far_5cdba10b,cty_a5f16904,search,2025-12-13T23:15:00+05:30,2025-12-20,7,partner,2,3544.15,THB,0,ses_0345fb502d63
pev_2f6742e1,flight_fare,far_27778630,cty_718f03c7,booking,2026-02-12T11:30:00+05:30,2026-02-19,7,mobile_app,1,7272.87,INR,1,ses_653959b1d795
pev_f8b76836,room_type,rmt_cea22577,cty_67ee7f6f,view,2026-03-07T22:11:00+05:30,2026-03-21,14,web,3,8821.60,INR,0,ses_c5920b16d617
pev_e0a9fc9f,room_type,rmt_4fb25af9,cty_d4f5e3a5,search,2026-06-21T01:06:00+05:30,2026-06-24,3,web,2,,,0,ses_31caf31804e2
pev_87676d94,room_type,rmt_f41a96ee,cty_0d062a51,search,2026-04-19T16:23:00+05:30,2026-04-22,3,web,4,,,0,ses_b1914d27e5f7
pev_bdcda4da,flight_fare,far_934a8882,cty_ab50efee,search,2026-06-22T23:26:00+05:30,2026-06-29,7,web,4,18556.56,INR,0,ses_99078d21b9bb
pev_72d0d9bb,flight_fare,far_753725d7,cty_7b89639e,search,2026-07-17T07:42:00+05:30,2026-07-24,7,web,2,394.86,AED,0,ses_fe2914e8a468
pev_8cafceb7,room_type,rmt_db3de30c,cty_d35a9652,search,2025-12-03T08:40:00+05:30,2025-12-04,1,mobile_app,3,3496.73,INR,0,ses_fd165acab7fa
pev_05edf360,flight_fare,far_7a33b2fa,cty_f8b75f8e,search,2025-09-10T07:00:00+05:30,2025-09-24,14,call_centre,6,12248.77,INR,0,ses_b3ac2e512ffb
pev_f2992eec,flight_fare,far_a942e636,cty_36afaa5c,search,2025-12-21T01:29:00+05:30,2026-04-20,120,partner,4,16385000.36,IDR,0,ses_24dfa1ddb0cf
pev_2467facd,room_type,rmt_25f397a2,cty_aa759717,cancellation,2025-11-24T04:47:00+05:30,2025-12-24,30,partner,3,6403.30,INR,0,ses_95d18b86d1f0
pev_a48c49d7,flight_fare,far_37e12ebb,cty_36afaa5c,view,2026-03-09T04:06:00+05:30,2026-03-23,14,mobile_app,2,11435566.20,IDR,0,ses_d5979115a2f7
pev_4cb5c310,room_type,rmt_4d763b85,cty_9aa02925,search,2026-04-21T02:48:00+05:30,2026-04-28,7,web,2,2296.96,MVR,0,ses_7b8df90f5f8a
pev_77471926,room_type,rmt_3c54b927,cty_c9f34ba7,search,2026-02-02T03:45:00+05:30,2026-02-09,7,web,2,26771.84,MYR,0,ses_26b810f22f50
pev_4ac5ef91,room_type,rmt_52ff82de,cty_51a149b7,search,2026-06-15T21:01:00+05:30,2026-06-18,3,web,2,,,0,ses_fe4e527c0159
pev_67aea248,room_type,rmt_dec6e52e,cty_0d9ab6ff,search,2025-09-08T18:56:00+05:30,2025-10-08,30,partner,2,,,0,ses_4524a50fc74b
pev_4a613a7d,room_type,rmt_79b4537e,cty_1ced6ede,search,2026-07-12T19:39:00+05:30,2026-08-11,30,mobile_app,4,,,0,ses_fe03e0dd4e21
pev_20203fd9,room_type,rmt_6d92f523,cty_f8b75f8e,search,2026-06-14T22:12:00+05:30,2026-06-21,7,web,2,,,0,ses_8c1757813f60
pev_48540ed6,room_type,rmt_b21e09a9,cty_c9f34ba7,view,2026-02-07T02:28:00+05:30,2026-02-08,1,web,3,4812.77,MYR,0,ses_1841ae78e296
pev_eee96347,room_type,rmt_1854e628,cty_cf1c6ac5,search,2025-10-13T10:42:00+05:30,2025-12-12,60,partner,4,4284.64,INR,0,ses_c6ce2bf2c955
pev_239c6c7e,flight_fare,far_bfd5ee73,cty_718f03c7,cancellation,2025-10-09T05:23:00+05:30,2026-02-06,120,mobile_app,3,17766.61,INR,0,ses_747918bf3e33
pev_f45858db,room_type,rmt_5df6ca92,cty_7b89639e,view,2025-12-01T19:19:00+05:30,2025-12-02,1,web,2,13344.60,AED,0,ses_0c654054a007
pev_972c4882,room_type,rmt_62a96035,cty_541018a9,search,2026-08-01T14:14:00+05:30,2026-08-31,30,web,4,,,0,ses_1d9eacb1895f
pev_85f09dfb,room_type,rmt_9e3a33aa,cty_0b92e2e7,view,2026-04-01T14:41:00+05:30,2026-07-30,120,web,4,11484.67,INR,0,ses_ba08860beeb5
pev_e4f1e62f,room_type,rmt_ed5919b8,cty_51a149b7,search,2025-09-05T07:42:00+05:30,2025-09-12,7,web,2,,,0,ses_061303927c9f
pev_30349337,room_type,rmt_6c818289,cty_009c9fd2,search,2026-07-06T13:59:00+05:30,2026-07-07,1,web,2,22942.96,LKR,0,ses_3fc23edf1b1e
pev_ec693462,flight_fare,far_c6b982ef,cty_0b92e2e7,search,2026-06-01T00:13:00+05:30,2026-06-08,7,mobile_app,4,20444.81,INR,0,ses_03f3e5a54864
pev_a3fbba0e,room_type,rmt_b1bac4cf,cty_6320eea9,booking,2026-03-27T15:10:00+05:30,2026-03-30,3,web,2,13690.30,QAR,1,ses_3db3ba00f9c4
pev_4b0b1d31,room_type,rmt_bffdc2e6,cty_009c9fd2,view,2026-08-19T23:30:00+05:30,2026-08-20,1,web,2,10131.43,LKR,0,ses_c85289491a1a
pev_8c7f5900,flight_fare,far_a942e636,cty_36afaa5c,search,2026-05-08T09:18:00+05:30,2026-05-11,3,web,2,,,0,ses_c14d54bb45fe
pev_1d800d73,flight_fare,far_a942e636,cty_36afaa5c,cancellation,2025-08-25T03:25:00+05:30,2025-10-24,60,web,4,10402593.23,IDR,0,ses_6e995746f764
pev_371e8ac3,flight_fare,far_23ca48b4,cty_905fd8a1,search,2026-06-11T18:24:00+05:30,2026-06-25,14,mobile_app,1,277.01,SGD,0,ses_637259badae5
pev_6606efd5,room_type,rmt_1b395694,cty_cfec17b6,search,2025-08-25T06:25:00+05:30,2025-08-26,1,mobile_app,2,25997.93,INR,0,ses_8948d37f33a8
pev_5d8b83cc,room_type,rmt_650c9934,cty_bbb31d67,view,2026-05-26T13:49:00+05:30,2026-06-09,14,mobile_app,1,1189.11,INR,0,ses_62e9d8991af1
pev_bee7b377,flight_fare,far_0b4c3d5d,cty_7b89639e,search,2026-01-10T18:56:00+05:30,2026-01-24,14,web,2,951.25,AED,0,ses_38c4ddbb40c4
pev_04458018,flight_fare,far_69a853d5,cty_c07454f1,booking,2026-07-10T22:32:00+05:30,2026-09-08,60,mobile_app,2,5202.21,INR,1,ses_82d5f20e0788
pev_f5252741,room_type,rmt_4806123d,cty_10cbee86,booking,2026-04-24T04:59:00+05:30,2026-05-01,7,web,3,9003.98,INR,1,ses_051c1341ab84
pev_4b485fcb,flight_fare,far_ea3206bb,cty_7cb0b529,booking,2025-08-25T12:21:00+05:30,2025-09-01,7,mobile_app,6,39863.80,INR,1,ses_5365bb182ddb
pev_ffee27bf,room_type,rmt_1eabdfed,cty_caf3c1ee,search,2025-08-18T01:29:00+05:30,2025-10-17,60,mobile_app,6,,,0,ses_21330b8944d1
pev_e84a677d,flight_fare,far_9a65a1d0,cty_f8b75f8e,abandon,2026-01-31T06:33:00+05:30,2026-02-03,3,mobile_app,2,12697.00,INR,0,ses_74939549e7f3
pev_4f5c7383,room_type,rmt_8ba9b9b0,cty_d4f5e3a5,search,2025-11-27T00:43:00+05:30,2025-11-30,3,web,3,,,0,ses_e4ef0f93751c
pev_3792d791,room_type,rmt_afec0845,cty_c97e6cd5,search,2026-05-06T12:13:00+05:30,2026-05-09,3,mobile_app,1,,,0,ses_f3abe3df78fa
pev_d85f734e,room_type,rmt_9731daf4,cty_f8b75f8e,search,2025-11-14T09:09:00+05:30,2026-01-13,60,mobile_app,3,,,0,ses_71b8f17ace78
pev_86f07b1a,room_type,rmt_04e2744e,cty_718f03c7,search,2025-08-07T13:41:00+05:30,2025-10-06,60,web,1,,,0,ses_a234fca62c9f
pev_769ac6d0,room_type,rmt_903c62d8,cty_d401ef6b,search,2026-01-27T07:43:00+05:30,2026-01-28,1,web,1,,,0,ses_87e9b1e77619
pev_79f04bb8,room_type,rmt_1e984702,cty_c07454f1,view,2026-08-05T13:04:00+05:30,2026-09-04,30,mobile_app,2,12079.26,INR,0,ses_2df25d98fd27
pev_30c88744,flight_fare,far_c10c64a7,cty_36afaa5c,search,2025-08-24T11:02:00+05:30,2025-08-27,3,web,3,,,0,ses_738dc2f7b2c4
pev_fc99266b,flight_fare,far_9f85b158,cty_8b6b1652,view,2026-05-01T22:07:00+05:30,2026-05-31,30,web,1,28213.18,INR,0,ses_dc11f1474ea6
pev_c35d4c87,flight_fare,far_bfd5ee73,cty_718f03c7,search,2026-07-24T02:01:00+05:30,2026-08-23,30,mobile_app,2,,,0,ses_ea51324c0ff3
pev_44e4ad8a,room_type,rmt_5c02afa1,cty_b6ccbb3b,view,2026-08-23T12:56:00+05:30,2026-09-06,14,mobile_app,2,26804.11,INR,0,ses_4d3181f1646a
pev_47b474b7,room_type,rmt_56ab8a0a,cty_076e8e86,search,2025-09-20T07:14:00+05:30,2025-10-04,14,agent,3,2339.43,INR,0,ses_bd22bcdce279
pev_68fd04da,room_type,rmt_09228b8b,cty_cf1c6ac5,search,2025-12-05T03:35:00+05:30,2025-12-08,3,mobile_app,4,,,0,ses_627449bbe527
pev_01e93b65,flight_fare,far_382697d3,cty_36afaa5c,view,2026-07-24T14:00:00+05:30,2026-08-23,30,mobile_app,1,13963385.17,IDR,0,ses_35e6608a6466
pev_d3ebce14,flight_fare,far_cdb42f0e,cty_36afaa5c,cancellation,2026-06-26T05:04:00+05:30,2026-06-29,3,mobile_app,1,2584995.17,IDR,0,ses_84a104befee5
pev_5c606dff,flight_fare,far_e255d8a9,cty_f8b75f8e,search,2026-05-06T01:16:00+05:30,2026-05-13,7,web,2,,,0,ses_6dd2bd26944e
pev_7891ef62,flight_fare,far_5f8739a1,cty_36afaa5c,search,2025-08-16T05:04:00+05:30,2025-10-15,60,mobile_app,4,13520615.10,IDR,0,ses_ea0aa105718d
pev_8846faff,room_type,rmt_3cd04cb9,cty_17b8ef2f,booking,2025-12-02T06:00:00+05:30,2025-12-03,1,mobile_app,3,34719.55,INR,1,ses_07ad775dc525
pev_3487fe83,room_type,rmt_a2bee2d5,cty_c9f34ba7,search,2026-02-08T20:22:00+05:30,2026-02-22,14,mobile_app,1,,,0,ses_4b45d136882c
pev_f1d57b21,room_type,rmt_a133dc21,cty_34bbfdfe,search,2026-05-29T09:55:00+05:30,2026-05-30,1,web,3,,,0,ses_7f313b0273c8
pev_af4880af,room_type,rmt_2698e098,cty_caf3c1ee,search,2026-07-16T22:24:00+05:30,2026-07-23,7,mobile_app,2,,,0,ses_8096e6156661
pev_311bcfb9,room_type,rmt_89a1197c,cty_aa759717,view,2025-11-11T20:54:00+05:30,2025-11-12,1,mobile_app,1,21596.57,INR,0,ses_3b6abfbfbbc1
pev_364ee73d,flight_fare,far_f8a96443,cty_905fd8a1,cancellation,2025-08-06T20:52:00+05:30,2025-08-13,7,mobile_app,2,446.70,SGD,0,ses_d479fa149201
pev_6eb989af,flight_fare,far_382697d3,cty_36afaa5c,search,2025-09-21T20:20:00+05:30,2025-10-21,30,call_centre,1,17577905.47,IDR,0,ses_bcf0d298b08e
pev_1d363da2,room_type,rmt_a2bee2d5,cty_c9f34ba7,abandon,2026-05-05T03:42:00+05:30,2026-05-19,14,partner,3,1772.05,MYR,0,ses_7827e6206d96
pev_be7cce40,room_type,rmt_efe926e5,cty_b6ccbb3b,search,2026-03-28T15:55:00+05:30,2026-04-27,30,web,1,,,0,ses_074251349f57
pev_619daf6c,room_type,rmt_f41a96ee,cty_0d062a51,search,2026-07-16T02:14:00+05:30,2026-07-17,1,partner,1,,,0,ses_3b24e9eb4a2d
pev_646d4b22,room_type,rmt_14ca2773,cty_43d0a650,search,2025-10-11T02:36:00+05:30,2025-10-14,3,web,1,,,0,ses_e8d8eaba1176
pev_886cc4b0,room_type,rmt_528294fe,cty_f288c6a0,cancellation,2025-12-04T19:25:00+05:30,2026-01-03,30,mobile_app,2,8942.68,INR,0,ses_00e2a861741c
pev_48822fd0,room_type,rmt_fe3f72f1,cty_bbb31d67,search,2026-01-24T16:18:00+05:30,2026-01-25,1,web,1,15452.75,INR,0,ses_07c7965a9fa9
pev_8a5acfcc,flight_fare,far_753725d7,cty_7b89639e,search,2026-07-30T03:31:00+05:30,2026-08-29,30,mobile_app,2,290.55,AED,0,ses_fd5e451d9902
pev_dc1d6332,flight_fare,far_221c9f20,cty_0b92e2e7,search,2025-11-04T06:12:00+05:30,2025-11-07,3,mobile_app,4,,,0,ses_10d0e4c40827
pev_243da456,room_type,rmt_bffdc2e6,cty_009c9fd2,view,2026-04-24T03:55:00+05:30,2026-05-08,14,web,1,8814.51,LKR,0,ses_1aa00d347a1c
pev_c398e453,room_type,rmt_c15be1a0,cty_51a149b7,search,2026-04-07T13:55:00+05:30,2026-04-21,14,call_centre,2,,,0,ses_87c223deefbe
pev_dfc2109b,flight_fare,far_dc3922e2,cty_905fd8a1,booking,2026-01-22T00:39:00+05:30,2026-05-22,120,web,1,1322.21,SGD,1,ses_ffc97681026c
pev_7bdb8007,room_type,rmt_1a108dbf,cty_1ced6ede,view,2025-11-02T00:29:00+05:30,2026-03-02,120,agent,2,4342.27,AED,0,ses_e1cb6589a6fa
pev_cd205d47,flight_fare,far_c4064b84,cty_36afaa5c,search,2026-06-03T07:58:00+05:30,2026-07-03,30,web,2,,,0,ses_845d3e292bef
pev_7d855823,room_type,rmt_bffdc2e6,cty_009c9fd2,search,2026-06-12T09:42:00+05:30,2026-07-12,30,call_centre,2,7000.53,LKR,0,ses_918be12b2971
pev_5182e520,room_type,rmt_585c4ce8,cty_a50bc5dd,search,2025-12-25T15:51:00+05:30,2025-12-26,1,web,2,,,0,ses_a7f24d670ce9
pev_0085d72f,flight_fare,far_5cdba10b,cty_a5f16904,booking,2025-12-09T15:27:00+05:30,2026-02-07,60,web,2,2508.31,THB,1,ses_9401614b8dce
pev_c3500501,flight_fare,far_b90566bc,cty_c9f34ba7,view,2026-07-13T13:10:00+05:30,2026-07-20,7,web,4,499.22,MYR,0,ses_272e71bf19fb
pev_3369e256,room_type,rmt_693809d0,cty_5d572c8a,view,2025-10-04T11:27:00+05:30,2025-12-03,60,mobile_app,2,2744.43,INR,0,ses_18609be44724
pev_c9c88c31,room_type,rmt_a133dc21,cty_34bbfdfe,search,2026-01-21T20:46:00+05:30,2026-01-24,3,web,3,,,0,ses_48031ca0078d
pev_4b648147,room_type,rmt_e9c79daa,cty_d401ef6b,view,2026-07-28T10:36:00+05:30,2026-07-31,3,web,2,3649.67,INR,0,ses_bcc01fe01d3b
pev_5c0dcde7,room_type,rmt_182c1390,cty_51a149b7,search,2026-02-05T21:39:00+05:30,2026-04-06,60,mobile_app,1,22513.01,JPY,0,ses_f205c41a68d1
pev_1014f391,room_type,rmt_ca391f47,cty_79cbc59b,search,2026-05-19T04:09:00+05:30,2026-06-18,30,mobile_app,1,,,0,ses_ab99c88f9e99
pev_c1f11ac4,room_type,rmt_4f3fa69d,cty_621f4a84,booking,2026-08-11T22:58:00+05:30,2026-08-18,7,mobile_app,2,7177.09,INR,1,ses_26db477535b6
pev_2119fca6,flight_fare,far_584fcc0c,cty_36afaa5c,view,2025-10-02T15:41:00+05:30,2025-10-09,7,mobile_app,2,7469116.57,IDR,0,ses_2298042c5036
pev_a3b2cb1c,room_type,rmt_fc346c00,cty_7be8559f,view,2025-09-09T09:25:00+05:30,2026-01-07,120,web,3,8807.77,INR,0,ses_5adc279a529d
pev_5c275955,room_type,rmt_04e2744e,cty_718f03c7,search,2025-11-19T08:20:00+05:30,2026-01-18,60,mobile_app,1,12218.87,INR,0,ses_ab4f561d92a4
pev_aa39a825,flight_fare,far_d8c50410,cty_7b89639e,search,2025-11-08T13:10:00+05:30,2025-11-15,7,partner,1,,,0,ses_0039200d31e2
pev_e3309a63,room_type,rmt_1a108dbf,cty_1ced6ede,search,2025-12-02T16:50:00+05:30,2025-12-03,1,mobile_app,2,,,0,ses_591733e6ad2f
pev_b2d77c09,room_type,rmt_4d4b46ba,cty_17b8ef2f,view,2026-07-04T06:36:00+05:30,2026-07-05,1,mobile_app,4,7000.68,INR,0,ses_631206f0103d
pev_8ccd5785,room_type,rmt_c15be1a0,cty_51a149b7,search,2026-03-11T07:55:00+05:30,2026-03-14,3,mobile_app,1,7775.26,JPY,0,ses_20de0e98cd95
pev_899e41d8,room_type,rmt_7ff54089,cty_0b7f5985,search,2025-09-28T17:07:00+05:30,2025-10-01,3,mobile_app,3,7919.37,CHF,0,ses_866d0bd6d24e
pev_c75f64d4,room_type,rmt_add53bc2,cty_f8b75f8e,search,2025-11-27T06:26:00+05:30,2025-12-11,14,partner,1,,,0,ses_7f8ce1c9ad7f
pev_1f3a1102,flight_fare,far_159c2be8,cty_718f03c7,search,2025-11-28T04:28:00+05:30,2025-12-12,14,web,2,65050.79,INR,0,ses_f07cf8f01099
pev_c7ddf5c8,flight_fare,far_d8fdffb4,cty_17b8ef2f,view,2025-12-21T02:49:00+05:30,2026-01-04,14,web,3,38182.90,INR,0,ses_8a0728b9992f
pev_9ce38516,room_type,rmt_f42e207b,cty_c43cfa94,abandon,2026-01-17T15:04:00+05:30,2026-01-31,14,mobile_app,2,11357.01,INR,0,ses_705cd90ef9c7
pev_666d8516,room_type,rmt_8f603e4f,cty_0d9ab6ff,booking,2026-04-09T15:16:00+05:30,2026-06-08,60,web,2,7501.46,INR,1,ses_ce35ca8a8fa9
pev_05411d74,room_type,rmt_18090453,cty_c07454f1,search,2025-11-04T02:57:00+05:30,2026-01-03,60,web,4,,,0,ses_8b5c5a314f82
pev_9e36c77c,flight_fare,far_06ce0cf5,cty_c07454f1,search,2025-12-07T23:05:00+05:30,2026-01-06,30,web,1,,,0,ses_9d68c1e06c4f
pev_08d9c867,flight_fare,far_934a8882,cty_ab50efee,booking,2026-04-09T00:46:00+05:30,2026-04-23,14,mobile_app,2,23475.89,INR,1,ses_7e907ad61333
pev_c7dcb55a,room_type,rmt_acc1af70,cty_0b7f5985,view,2025-12-04T23:54:00+05:30,2025-12-18,14,mobile_app,1,11628.77,CHF,0,ses_551dbc08a5a0
pev_d3c41458,room_type,rmt_ecd29352,cty_718f03c7,abandon,2026-01-13T19:22:00+05:30,2026-01-20,7,web,2,3572.38,INR,0,ses_6c020d14358a
pev_b4117f56,room_type,rmt_bae3f771,cty_cf1c6ac5,booking,2025-10-05T04:43:00+05:30,2025-12-04,60,mobile_app,1,10754.29,INR,1,ses_31886e9908b4
pev_a347b636,room_type,rmt_efe926e5,cty_b6ccbb3b,search,2025-11-25T23:29:00+05:30,2025-12-09,14,web,2,,,0,ses_acec950e42d9
pev_9dac4670,flight_fare,far_c8ea77e0,cty_17b8ef2f,view,2025-11-02T14:59:00+05:30,2026-01-01,60,mobile_app,6,6157.58,INR,0,ses_927ffe0f7204
pev_eec84372,room_type,rmt_4f1d0d38,cty_0b92e2e7,view,2026-05-30T04:27:00+05:30,2026-06-02,3,mobile_app,2,6511.60,INR,0,ses_802044a1de1c
pev_586eb837,room_type,rmt_b06c1e04,cty_7f673457,search,2026-07-18T16:52:00+05:30,2026-07-21,3,mobile_app,2,,,0,ses_01fa182be7ba
pev_7c34183d,room_type,rmt_86c135a7,cty_7cb0b529,view,2025-08-16T14:47:00+05:30,2025-08-23,7,web,1,9222.85,INR,0,ses_665c5148f503
pev_eb42ce96,room_type,rmt_dc653562,cty_c0f2d9de,search,2026-05-13T11:52:00+05:30,2026-06-12,30,web,3,2027.01,NPR,0,ses_f63e786316f3
pev_db7d75e7,room_type,rmt_fe3f72f1,cty_bbb31d67,view,2025-08-27T05:40:00+05:30,2025-08-30,3,partner,2,9722.38,INR,0,ses_982582020a1f
pev_5c0656f9,room_type,rmt_bffdc2e6,cty_009c9fd2,view,2026-01-04T10:21:00+05:30,2026-01-05,1,web,1,15859.45,LKR,0,ses_b5a31a28d0a0
pev_c3576085,room_type,rmt_f1aa536a,cty_b43cdd57,view,2025-08-31T06:50:00+05:30,2025-09-07,7,web,2,11695.55,INR,0,ses_81de6215e23b
pev_1f33d270,room_type,rmt_e5de6e52,cty_17b8ef2f,view,2026-02-03T03:15:00+05:30,2026-03-05,30,mobile_app,4,17658.93,INR,0,ses_395b46941412
pev_f6ac4754,room_type,rmt_ebdd19b2,cty_5d572c8a,booking,2025-09-05T14:42:00+05:30,2025-09-06,1,mobile_app,6,13265.42,INR,1,ses_bf13f1ccdcac
pev_effb82bc,room_type,rmt_ff826355,cty_32e8e65c,abandon,2026-06-08T15:50:00+05:30,2026-06-15,7,mobile_app,6,15213.56,INR,0,ses_1ea9cdfca610
pev_f828d4fb,flight_fare,far_ae878643,cty_7b89639e,search,2025-11-28T06:43:00+05:30,2025-12-05,7,partner,3,1447.89,AED,0,ses_526cb944b3b2
pev_880d7764,room_type,rmt_85f2c357,cty_9aa02925,view,2025-08-18T14:06:00+05:30,2025-09-17,30,web,3,2492.91,MVR,0,ses_499c405cf939
pev_79f4cefc,room_type,rmt_8ba9b9b0,cty_d4f5e3a5,search,2025-09-26T08:42:00+05:30,2025-09-29,3,web,1,11826.34,INR,0,ses_98dbb8787574
pev_1d63af9b,room_type,rmt_038714ae,cty_ab50efee,search,2026-07-31T04:01:00+05:30,2026-08-03,3,mobile_app,2,12682.96,INR,0,ses_cf7d5ce290b0
pev_90dcacaa,flight_fare,far_b314ac41,cty_621f4a84,search,2026-02-17T17:23:00+05:30,2026-02-20,3,web,6,65072.10,INR,0,ses_01f67ec801a3
pev_ea6abb5f,room_type,rmt_6013d7cb,cty_6320eea9,search,2025-10-05T22:22:00+05:30,2025-10-12,7,mobile_app,3,,,0,ses_c93590936247
pev_41acbe4f,room_type,rmt_21874df4,cty_51a149b7,view,2025-08-21T00:47:00+05:30,2025-08-22,1,web,3,33971.48,JPY,0,ses_6e075d72aba5
pev_fc3b900d,room_type,rmt_ad2452fd,cty_0b92e2e7,booking,2026-07-18T08:10:00+05:30,2026-07-19,1,mobile_app,3,20720.81,INR,1,ses_59428d6a0c90
pev_f8098287,room_type,rmt_6c818289,cty_009c9fd2,search,2025-12-28T04:14:00+05:30,2026-04-27,120,mobile_app,2,,,0,ses_4db22d657784
pev_e518479b,flight_fare,far_3a25bdcc,cty_7cb0b529,search,2026-07-06T13:06:00+05:30,2026-08-05,30,web,1,4153.23,INR,0,ses_64da756ce0b9
pev_e0c30d5b,room_type,rmt_79b4537e,cty_1ced6ede,search,2026-07-08T13:36:00+05:30,2026-07-22,14,mobile_app,1,,,0,ses_d2e65a240196
pev_0a56d755,flight_fare,far_601d3ce5,cty_a5f16904,search,2025-09-08T14:07:00+05:30,2025-09-15,7,mobile_app,1,,,0,ses_52fc7105a56f
pev_4b8d1937,room_type,rmt_0fb2e967,cty_34bbfdfe,search,2026-07-28T08:15:00+05:30,2026-08-27,30,web,2,,,0,ses_50b4685d5b2e
pev_96880172,room_type,rmt_0c4e074c,cty_32e8e65c,search,2025-09-09T23:49:00+05:30,2025-09-16,7,mobile_app,2,,,0,ses_63ba1a5c2d2b
pev_c1bd7bcd,room_type,rmt_ba37d6d6,cty_10cbee86,booking,2026-03-26T08:41:00+05:30,2026-04-09,14,mobile_app,3,7440.52,INR,1,ses_cb5dc90daf4c
pev_a07e1f4d,room_type,rmt_4b888cdb,cty_10cbee86,search,2025-12-30T01:59:00+05:30,2026-01-13,14,mobile_app,2,,,0,ses_2f08df01fc44
pev_72cc347f,room_type,rmt_ca1974aa,cty_cf1c6ac5,booking,2025-12-02T05:06:00+05:30,2025-12-05,3,web,6,4652.86,INR,1,ses_25ee38beb2e2
pev_fca1a78c,room_type,rmt_1b8a9b54,cty_0b7f5985,view,2026-03-29T18:46:00+05:30,2026-04-05,7,agent,3,10737.81,CHF,0,ses_24ef972b1f9e
